ID,Date ,Database,Seizure Country,Seizure City,Origin Country1,Origin City1,Origin Country2,Origin City2,Origin Country3,Origin City3,Transit Country1,Transit City1,Transit Country2,Transit City2,Transit Country3,Transit City3,Transit Country4,Transit City4,Destination Country1,Destination City1,Destination Country2,Destination City2,Destination Country3,Destination City 3,Seizure Location,Year,Date ,Origin Country1,Origin City1,Origin Country2,Origin City2,Origin Country3,Origin City3,Transit Country1,Transit City1,Transit Country2,Transit City2,Transit Country3,Transit City3,Transit Country4,Transit City4,Destination Country1,Destination City1,Destination Country2,Destination City2,Destination Country3,Destination City 3,Seizure Country,Seizure City
268,11/8/2013,Reptiles,Thailand,Bangkok,Pakistan,Lahore,,,,,,,,,,,,,Thailand,Bangkok,,,,,Destination City1,2013,8-Nov-13,Pakistan,Lahore,0,0,0,0,,0,0,0,0,0,0,0,Thailand,Bangkok,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Thailand,Bangkok
269,11/1/2013,Reptiles,United Kingdom,,Indonesia,,,,,,,,,,,,,,United Kingdom,,,,,,#N/A,2013,1-Nov-13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
270,11/1/2013,Reptiles,Netherlands,Amsterdam,Guyana,,,,,,Turkey,Canada,,,,,,,Netherlands,Amsterdam,,,,,Destination City1,2013,1-Nov-13,Guyana,0,0,0,0,0,Turkey,Canada,0,0,0,0,0,0,Netherlands,Amsterdam,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Netherlands,Amsterdam
271,12/1/2013,Reptiles,Netherlands,Amsterdam,Guyana,,,,,,Netherlands,Amsterdam,,,,,,,Ukraine,,,,,,Transit City1,2013,1-Dec-13,Guyana,0,0,0,0,0,Netherlands,Amsterdam,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Netherlands,Amsterdam
272,12/4/2013,Reptiles,Madagascar,Antsiranana,Madagascar,Antsiranana,,,,,,,,,,,,,,,,,,,Origin City1,2013,4-Dec-13,Madagascar,Antsiranana,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Madagascar,Antsiranana
273,12/10/2013,Reptiles,Thailand,Bangkok,Madagascar,,,,,,,,,,,,,,Thailand,Bangkok,,,,,Destination City1,2013,10-Dec-13,Madagascar,0,0,0,0,0,,0,0,0,0,0,0,0,Thailand,Bangkok,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Thailand,Bangkok
274,12/1/2013,Reptiles,China,Xiamen,,,,,,,,,,,,,,,China,Xiamen,,,,,Destination City1,2013,1-Dec-13,,0,0,0,0,0,,0,0,0,0,0,0,0,China,Xiamen,SEIZURE,SEIZURE,SEIZURE,SEIZURE,China,Xiamen
275,1/1/2014,Reptiles,China,Hong Kong,Qatar,,,,,,,,,,,,,,China,Hong Kong,,,,,Destination City1,2014,1-Jan-14,Qatar,0,0,0,0,0,,0,0,0,0,0,0,0,China,Hong Kong,SEIZURE,SEIZURE,SEIZURE,SEIZURE,China,Hong Kong
276,1/1/2014,Reptiles,Belgium,,Cameroon,,,,,,Belgium,,,,,,,,Austria,,,,,,#N/A,2014,1-Jan-14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
277,1/7/2014,Reptiles,Indonesia,Manokwari,Indonesia,Manokwari,,,,,,,,,,,,,,,,,,,Origin City1,2014,7-Jan-14,Indonesia,Manokwari,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Indonesia,Manokwari
278,1/22/2014,Reptiles,Israel,Tel Aviv,,,,,,,USA,New York,,,,,,,Israel,Tel Aviv,,,,,Destination City1,2014,22-Jan-14,South America,0,0,0,0,0,USA,New York,0,0,0,0,0,0,Israel,Tel Aviv,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Israel,Tel Aviv
279,1/31/2014,Reptiles,Thailand,Bangkok,India,Chennai,,,,,,,,,,,,,Thailand,Bangkok,,,,,Destination City1,2014,31-Jan-14,India,Chennai,0,0,0,0,,0,0,0,0,0,0,0,Thailand,Bangkok,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Thailand,Bangkok
280,2/3/2014,Reptiles,United Kingdom,London,Bahamas,,,,,,United Kingdom,London,,,,,,,Germany,Dusseldorf,,,,,Transit City1,2014,3-Feb-14,Bahamas,0,0,0,0,0,United Kingdom,London,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,United Kingdom,London
281,2/5/2014,Reptiles,India,Mumbai,India,Mumbai,,,,,,,,,,,,,Thailand,Bangkok,,,,,Origin City1,2014,5-Feb-14,India,Mumbai,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,India,Mumbai
282,2/11/2014,Reptiles,China,Hong Kong,Madagascar,,,,,,Thailand,Bangkok,,,,,,,China,Hong Kong,,,,,Destination City1,2014,11-Feb-14,Madagascar,0,0,0,0,0,Thailand,Bangkok,0,0,0,0,0,0,China,Hong Kong,SEIZURE,SEIZURE,SEIZURE,SEIZURE,China,Hong Kong
283,2/12/2014,Reptiles,India,Chennai,India,Chennai,,,,,,,,,,,,,Thailand,Bangkok,,,,,Origin City1,2014,12-Feb-14,India,Chennai,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,India,Chennai
284,3/1/2014,Reptiles,India,Chennai,Malaysia,Kuala Lumpur,,,,,,,,,,,,,India,Chennai,,,,,Destination City1,2014,1-Mar-14,Malaysia,Kuala Lumpur,0,0,0,0,,0,0,0,0,0,0,0,India,Chennai,SEIZURE,SEIZURE,SEIZURE,SEIZURE,India,Chennai
285,3/4/2014,Reptiles,Madagascar,Antananarivo,Madagascar,Antananarivo,,,,,South Africa,Johannesburg,UAE,Abu Dhabi,,,,,Russia,Moscow,,,,,Origin City1,2014,4-Mar-14,Madagascar,Antananarivo,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Madagascar,Antananarivo
286,3/11/2014,Reptiles,Madagascar,Antananarivo,Madagascar,Antananarivo,,,,,,,,,,,,,Russia,,,,,,Origin City1,2014,11-Mar-14,Madagascar,Antananarivo,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Madagascar,Antananarivo
287,3/12/2014,Reptiles,Thailand,Bangkok,India,,,,,,Thailand,Bangkok,,,,,,,China,Hong Kong,,,,,Transit City1,2014,12-Mar-14,India,0,0,0,0,0,Thailand,Bangkok,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Thailand,Bangkok
288,4/1/2014,Reptiles,United Kingdom,,Ghana,,,,,,,,,,,,,,United Kingdom,,,,,,#N/A,2014,1-Apr-14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
289,4/11/2011,Reptiles,UAE,Abu Dhabi,,,,,,,,,,,,,,,UAE,Abu Dhabi,,,,,Destination City1,2014,11-Apr-11,,0,0,0,0,0,,0,0,0,0,0,0,0,UAE,Abu Dhabi,SEIZURE,SEIZURE,SEIZURE,SEIZURE,UAE,Abu Dhabi
290,4/28/2014,Reptiles,India,Kerala,India,Kerala,,,,,Sri Lanka,Colombo,,,,,,,Thailand,Bangkok,,,,,Origin City1,2014,28-Apr-14,India,Kerala,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,India,Kerala
291,5/1/2014,Reptiles,Mexico,Merida,,,,,,,,,,,,,,,,,,,,,#N/A,2014,1-May-14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
292,5/10/2014,Reptiles,Madagascar,Antananarivo,Madagascar,Antananarivo,,,,,,,,,,,,,,,,,,,Origin City1,2014,10-May-14,Madagascar,Antananarivo,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Madagascar,Antananarivo
293,5/14/2014,Reptiles,Thailand,Bangkok,India,Kolkata,,,,,,,,,,,,,Thailand,Bangkok,,,,,Destination City1,2014,14-May-14,India,Kolkata,0,0,0,0,,0,0,0,0,0,0,0,Thailand,Bangkok,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Thailand,Bangkok
294,5/16/2014,Reptiles,Germany,Frankfurt,Mexico,,,,,,Germany,Frankfurt,,,,,,,Spain,Barcelona,,,,,Transit City1,2014,16-May-14,Mexico,0,0,0,0,0,Germany,Frankfurt,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Germany,Frankfurt
295,5/31/2014,Reptiles,Comoros,Grande Comore,Comoros,Grande Comore,,,,,Tanzania,,,,,,,,,,,,,,Origin City1,2014,31-May-14,Comoros,Grande Comore,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Comoros,Grande Comore
296,6/1/2014,Reptiles,Netherlands,,Guyana,,,,,,,,,,,,,,Netherlands,,,,,,#N/A,2014,1-Jun-14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
297,6/1/2014,Reptiles,Germany,Weeze,,,,,,,,,,,,,,,Germany,Weeze,,,,,Destination City1,2014,1-Jun-14,,0,0,0,0,0,,0,0,0,0,0,0,0,Germany,Weeze,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Germany,Weeze
298,6/1/2014,Reptiles,Russia,St. Petersburg,Germany,,,,,,,,,,,,,,Russia,St. Petersburg,,,,,Destination City1,2014,1-Jun-14,Germany,0,0,0,0,0,,0,0,0,0,0,0,0,Russia,St. Petersburg,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Russia,St. Petersburg
299,6/1/2014,Reptiles,Spain,Gran Canaria,Spain,Gran Canaria,,,,,,,,,,,,,Spain,Madrid,,,,,Origin City1,2014,1-Jun-14,Spain,Gran Canaria,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Spain,Gran Canaria
300,6/6/2014,Reptiles,Czech Republic,Prague,,,,,,,,,,,,,,,Czech Republic,Prague,,,,,Destination City1,2014,6-Jun-14,,0,0,0,0,0,,0,0,0,0,0,0,0,Czech Republic,Prague,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Czech Republic,Prague
301,7/1/2014,Reptiles,Qatar,Doha,,,,,,,,,,,,,,,Qatar,Doha,,,,,Destination City1,2014,1-Jul-14,,0,0,0,0,0,,0,0,0,0,0,0,0,Qatar,Doha,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Qatar,Doha
302,7/8/2014,Reptiles,Indonesia,Jakarta,Indonesia,Jakarta,,,,,,,,,,,,,France,Paris,,,,,Origin City1,2014,8-Jul-14,Indonesia,Jakarta,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Indonesia,Jakarta
303,7/14/2014,Reptiles,India,Chennai,India,Chennai,,,,,,,,,,,,,Thailand,Bangkok,,,,,Origin City1,2014,14-Jul-14,India,Chennai,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,India,Chennai
304,7/23/2014,Reptiles,Mexico,San Luis Potosi,Mexico,Mexico City,,,,,Mexico,San Luis Potosi,,,,,,,Mexico,Guanajuato,Mexico,Guadalajara,Mexico,Mexicali,Transit City1,2014,23-Jul-14,Mexico,Mexico City,0,0,0,0,Mexico,San Luis Potosi,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Mexico,San Luis Potosi
305,8/1/2014,Reptiles,Mexico,Guadalajara,Mexico,Guadalajara,,,,,,,,,,,,,China,,,,,,Origin City1,2014,1-Aug-14,Mexico,Guadalajara,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Mexico,Guadalajara
306,8/1/2014,Reptiles,India,Chennai,India,Chennai,,,,,,,,,,,,,Thailand,Bangkok,,,,,Origin City1,2014,1-Aug-14,India,Chennai,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,India,Chennai
307,8/10/2014,Reptiles,India,Chennai,India,Chennai,,,,,,,,,,,,,Thailand,Bangkok,,,,,Origin City1,2014,10-Aug-14,India,Chennai,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,India,Chennai
308,8/11/2014,Reptiles,Germany,Frankfurt,Lebanon,,,,,,,,,,,,,,Germany,Frankfurt,,,,,Destination City1,2014,11-Aug-14,Lebanon,0,0,0,0,0,,0,0,0,0,0,0,0,Germany,Frankfurt,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Germany,Frankfurt
309,8/25/2014,Reptiles,Germany,Munich,China,,,,,,,,,,,,,,Germany,Munich,,,,,Destination City1,2014,25-Aug-14,China,0,0,0,0,0,,0,0,0,0,0,0,0,Germany,Munich,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Germany,Munich
310,8/26/2014,Reptiles,China,Hong Kong,,,,,,,,,,,,,,,China,Hong Kong,,,,,Destination City1,2014,26-Aug-14,,0,0,0,0,0,,0,0,0,0,0,0,0,China,Hong Kong,SEIZURE,SEIZURE,SEIZURE,SEIZURE,China,Hong Kong
311,8/26/2014,Reptiles,Mexico,Guadalajara,Mexico,Guadalajara,,,,,,,,,,,,,China,Hong Kong,,,,,Origin City1,2014,26-Aug-14,Mexico,Guadalajara,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Mexico,Guadalajara
312,9/9/2014,Reptiles,Costa Rica,San Jose,Costa Rica,San Jose,,,,,Panama,,,,,,,,Germany,Dusseldorf,,,,,Origin City1,2014,9-Sep-14,Costa Rica,San Jose,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Costa Rica,San Jose
313,9/11/2014,Reptiles,Thailand,Bangkok,,,,,,,,,,,,,,,,,,,,,#N/A,2014,11-Sep-14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
314,9/20/2014,Reptiles,Pakistan,Karachi,Pakistan,Lahore,,,,,Pakistan,Karachi,,,,,,,Thailand,Bangkok,,,,,Transit City1,2014,20-Sep-14,Pakistan,Lahore,0,0,0,0,Pakistan,Karachi,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Pakistan,Karachi
315,9/24/2014,Reptiles,USA,Detroit,USA,Detroit,,,,,,,,,,,,,China,,,,,,Origin City1,2014,24-Sep-14,USA,Detroit,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,USA,Detroit
316,9/24/2014,Reptiles,Costa Rica,San Jose,Costa Rica,San Jose,,,,,Panama,,,,,,,,Germany,,,,,,Origin City1,2014,24-Sep-14,Costa Rica,San Jose,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Costa Rica,San Jose
317,9/27/2014,Reptiles,China,Guangzhou,Madagascar,,,,,,Thailand,Bangkok,,,,,,,China,Guangzhou,,,,,Destination City1,2014,27-Sep-14,Madagascar,0,0,0,0,0,Thailand,Bangkok,0,0,0,0,0,0,China,Guangzhou,SEIZURE,SEIZURE,SEIZURE,SEIZURE,China,Guangzhou
318,11/5/2014,Reptiles,Thailand,Bangkok,Bangladesh,Dhaka,,,,,,,,,,,,,Thailand,Bangkok,,,,,Destination City1,2014,5-Nov-14,Bangladesh,Dhaka,0,0,0,0,,0,0,0,0,0,0,0,Thailand,Bangkok,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Thailand,Bangkok
319,12/14/2014,Reptiles,France,Paris,Madagascar,,,,,,France,Paris,,,,,,,Laos,,,,,,Transit City1,2014,14-Dec-14,Madagascar,0,0,0,0,0,France,Paris,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,France,Paris
320,12/15/2014,Reptiles,Bangladesh,Dhaka,Bangladesh,Dhaka,,,,,,,,,,,,,Malaysia,,,,,,Origin City1,2014,15-Dec-14,Bangladesh,Dhaka,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Bangladesh,Dhaka
321,12/19/2014,Reptiles,China,Shanghai,,,,,,,,,,,,,,,China,Shanghai,,,,,Destination City1,2014,19-Dec-14,,0,0,0,0,0,,0,0,0,0,0,0,0,China,Shanghai,SEIZURE,SEIZURE,SEIZURE,SEIZURE,China,Shanghai
322,1/1/2015,Reptiles,Indonesia,Jakarta,,,,,,,,,,,,,,,Indonesia,Jakarta,,,,,Destination City1,2015,1-Jan-15,,0,0,0,0,0,,0,0,0,0,0,0,0,Indonesia,Jakarta,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Indonesia,Jakarta
323,1/1/2015,Reptiles,Indonesia,Denpasar,Indonesia,Timika,,,,,,,,,,,,,Indonesia,Denpasar,,,,,Destination City1,2015,1-Jan-15,Indonesia,Timika,0,0,0,0,,0,0,0,0,0,0,0,Indonesia,Denpasar,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Indonesia,Denpasar
324,1/7/2015,Reptiles,Singapore,,Bangladesh,Dhaka,,,,,Singapore,,,,,,,,Indonesia,Surabaya,,,,,#N/A,2015,7-Jan-15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
325,1/8/2015,Reptiles,Tanzania,Dar es Salaam,Tanzania,Dar es Salaam,,,,,,,,,,,,,,,,,,,Origin City1,2015,8-Jan-15,Tanzania,Dar es Salaam,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Tanzania,Dar es Salaam
326,1/17/2015,Reptiles,Indonesia,Jakarta,Indonesia,Jakarta,,,,,Singapore,,,,,,,,China,Shanghai,,,,,Origin City1,2015,17-Jan-15,Indonesia,Jakarta,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Indonesia,Jakarta
327,1/22/2015,Reptiles,Indonesia,Denpasar,Indonesia,Timika,,,,,Indonesia,Denpasar,,,,,,,,,,,,,Transit City1,2015,22-Jan-15,Indonesia,Timika,0,0,0,0,Indonesia,Denpasar,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Indonesia,Denpasar
328,2/1/2015,Reptiles,United Kingdom,London,,,,,,,,,,,,,,,United Kingdom,London,,,,,Destination City1,2015,1-Feb-15,,0,0,0,0,0,,0,0,0,0,0,0,0,United Kingdom,London,SEIZURE,SEIZURE,SEIZURE,SEIZURE,United Kingdom,London
329,2/6/2015,Reptiles,Australia,Perth,Australia,Perth,,,,,,,,,,,,,,,,,,,Origin City1,2015,6-Feb-15,Australia,Perth,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Australia,Perth
330,2/11/2015,Reptiles,Belgium,Brussels,,,,,,,,,,,,,,,,,,,,,#N/A,2015,11-Feb-15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
331,2/20/2015,Reptiles,Thailand,Bangkok,Thailand,Bangkok,,,,,,,,,,,,,Japan,,,,,,Origin City1,2015,20-Feb-15,Thailand,Bangkok,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Thailand,Bangkok
332,3/1/2015,Reptiles,Kuwait,Kuwait City,,,,,,,,,,,,,,,,,,,,,#N/A,2015,1-Mar-15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
333,3/24/2015,Reptiles,India,Tiruchirappalli,India,Tiruchirappalli,,,,,Malaysia,Kuala Lumpur,,,,,,,Thailand,Bangkok,,,,,Origin City1,2015,24-Mar-15,India,Tiruchirappalli,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,India,Tiruchirappalli
334,3/24/2015,Reptiles,Bangladesh,Dhaka,,,,,,,,,,,,,,,India,,,,,,#N/A,2015,24-Mar-15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
335,3/25/2015,Reptiles,United Kingdom,London,Tanzania,,,,,,,,,,,,,,United Kingdom,London,,,,,Destination City1,2015,25-Mar-15,Tanzania,0,0,0,0,0,,0,0,0,0,0,0,0,United Kingdom,London,SEIZURE,SEIZURE,SEIZURE,SEIZURE,United Kingdom,London
336,4/1/2015,Reptiles,Japan,Nagoya,Japan,Nagoya,,,,,,,,,,,,,,,,,,,Origin City1,2015,1-Apr-15,Japan,Nagoya,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Japan,Nagoya
337,4/1/2015,Reptiles,China,Yantai,,,,,,,,,,,,,,,,,,,,,#N/A,2015,1-Apr-15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
338,4/1/2015,Reptiles,Germany,Dusseldorf,Mauritius,,,,,,Russia,St. Petersburg,,,,,,,Germany,Dusseldorf,,,,,Destination City1,2015,1-Apr-15,Mauritius,0,0,0,0,0,Russia,St. Petersburg,0,0,0,0,0,0,Germany,Dusseldorf,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Germany,Dusseldorf
339,4/1/2015,Reptiles,Russia,Moscow,Indonesia,Jakarta,,,,,Qatar,,,,,,,,Russia,Moscow,,,,,Destination City1,2015,1-Apr-15,Indonesia,Jakarta,0,0,0,0,Qatar,0,0,0,0,0,0,0,Russia,Moscow,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Russia,Moscow
